"geographic_id","county","state","age_3to17yrs_total","age_3to17_enrolled","year","fips"
"0500000US13067","Cobb County","Georgia","149828","138678",2020,"13067"
"0500000US13069","Coffee County","Georgia","8766","7574",2020,"13069"
"0500000US13071","Colquitt County","Georgia","9593","8582",2020,"13071"
"0500000US13073","Columbia County","Georgia","33086","29727",2020,"13073"
"0500000US13075","Cook County","Georgia","null","null",2020,"13075"
"0500000US13077","Coweta County","Georgia","31037","27842",2020,"13077"
"0500000US13079","Crawford County","Georgia","null","null",2020,"13079"
"0500000US13081","Crisp County","Georgia","null","null",2020,"13081"
"0500000US13083","Dade County","Georgia","null","null",2020,"13083"
"0500000US13085","Dawson County","Georgia","null","null",2020,"13085"
"0500000US13087","Decatur County","Georgia","null","null",2020,"13087"
"0500000US13089","DeKalb County","Georgia","144197","131304",2020,"13089"
"0500000US13091","Dodge County","Georgia","null","null",2020,"13091"
"0500000US13093","Dooly County","Georgia","null","null",2020,"13093"
"0500000US13095","Dougherty County","Georgia","17650","16187",2020,"13095"
"0500000US13097","Douglas County","Georgia","33089","29795",2020,"13097"
"0500000US13099","Early County","Georgia","null","null",2020,"13099"
"0500000US13101","Echols County","Georgia","null","null",2020,"13101"
"0500000US13103","Effingham County","Georgia","14035","12772",2020,"13103"
"0500000US13105","Elbert County","Georgia","null","null",2020,"13105"
"0500000US13107","Emanuel County","Georgia","null","null",2020,"13107"
"0500000US13109","Evans County","Georgia","null","null",2020,"13109"
"0500000US13111","Fannin County","Georgia","null","null",2020,"13111"
"0500000US13113","Fayette County","Georgia","23437","22324",2020,"13113"
"0500000US13115","Floyd County","Georgia","19033","16799",2020,"13115"
"0500000US13117","Forsyth County","Georgia","56713","52995",2020,"13117"
"0500000US13119","Franklin County","Georgia","null","null",2020,"13119"
"0500000US13121","Fulton County","Georgia","192086","177940",2020,"13121"
"0500000US13123","Gilmer County","Georgia","null","null",2020,"13123"
"0500000US13125","Glascock County","Georgia","null","null",2020,"13125"
"0500000US13127","Glynn County","Georgia","15620","14461",2020,"13127"
"0500000US13129","Gordon County","Georgia","11943","10250",2020,"13129"
"0500000US13131","Grady County","Georgia","null","null",2020,"13131"
"0500000US13133","Greene County","Georgia","null","null",2020,"13133"
"0500000US13135","Gwinnett County","Georgia","216300","196346",2020,"13135"
"0500000US13137","Habersham County","Georgia","8586","7683",2020,"13137"
"0500000US13139","Hall County","Georgia","43606","38560",2020,"13139"
"0500000US13141","Hancock County","Georgia","null","null",2020,"13141"
"0500000US13143","Haralson County","Georgia","6188","5651",2020,"13143"
"0500000US13145","Harris County","Georgia","6450","5984",2020,"13145"
"0500000US13147","Hart County","Georgia","null","null",2020,"13147"
"0500000US13149","Heard County","Georgia","null","null",2020,"13149"
"0500000US13151","Henry County","Georgia","52168","46851",2020,"13151"
"0500000US13153","Houston County","Georgia","33368","30448",2020,"13153"
"0500000US13155","Irwin County","Georgia","null","null",2020,"13155"
"0500000US13157","Jackson County","Georgia","15464","13859",2020,"13157"
"0500000US13159","Jasper County","Georgia","null","null",2020,"13159"
"0500000US13161","Jeff Davis County","Georgia","null","null",2020,"13161"
"0500000US13163","Jefferson County","Georgia","null","null",2020,"13163"
"0500000US13165","Jenkins County","Georgia","null","null",2020,"13165"
"0500000US13167","Johnson County","Georgia","null","null",2020,"13167"
"0500000US13169","Jones County","Georgia","null","null",2020,"13169"
"0500000US13171","Lamar County","Georgia","null","null",2020,"13171"
"0500000US13173","Lanier County","Georgia","null","null",2020,"13173"
"0500000US13175","Laurens County","Georgia","9714","8326",2020,"13175"
"0500000US13177","Lee County","Georgia","6722","6173",2020,"13177"
"0500000US13179","Liberty County","Georgia","13279","11364",2020,"13179"
"0500000US13181","Lincoln County","Georgia","null","null",2020,"13181"
"0500000US13183","Long County","Georgia","null","null",2020,"13183"
"0500000US13185","Lowndes County","Georgia","22953","20706",2020,"13185"
"0500000US13187","Lumpkin County","Georgia","null","null",2020,"13187"
"0500000US13189","McDuffie County","Georgia","null","null",2020,"13189"
"0500000US13191","McIntosh County","Georgia","null","null",2020,"13191"
"0500000US13193","Macon County","Georgia","null","null",2020,"13193"
"0500000US13195","Madison County","Georgia","null","null",2020,"13195"
"0500000US13197","Marion County","Georgia","null","null",2020,"13197"
"0500000US13199","Meriwether County","Georgia","null","null",2020,"13199"
"0500000US13201","Miller County","Georgia","null","null",2020,"13201"
"0500000US13205","Mitchell County","Georgia","null","null",2020,"13205"
"0500000US13207","Monroe County","Georgia","null","null",2020,"13207"
"0500000US13209","Montgomery County","Georgia","null","null",2020,"13209"
"0500000US13211","Morgan County","Georgia","null","null",2020,"13211"
"0500000US13213","Murray County","Georgia","8288","7601",2020,"13213"
"0500000US13215","Muscogee County","Georgia","40551","36084",2020,"13215"
"0500000US13217","Newton County","Georgia","24438","22244",2020,"13217"
"0500000US13219","Oconee County","Georgia","9068","8439",2020,"13219"
"0500000US13221","Oglethorpe County","Georgia","null","null",2020,"13221"
"0500000US13223","Paulding County","Georgia","37692","33540",2020,"13223"
"0500000US13225","Peach County","Georgia","null","null",2020,"13225"
"0500000US13227","Pickens County","Georgia","null","null",2020,"13227"
"0500000US13229","Pierce County","Georgia","null","null",2020,"13229"
"0500000US13231","Pike County","Georgia","null","null",2020,"13231"
"0500000US13233","Polk County","Georgia","8876","7715",2020,"13233"
"0500000US13235","Pulaski County","Georgia","null","null",2020,"13235"
"0500000US13237","Putnam County","Georgia","null","null",2020,"13237"
"0500000US13239","Quitman County","Georgia","null","null",2020,"13239"
"0500000US13241","Rabun County","Georgia","null","null",2020,"13241"
"0500000US13243","Randolph County","Georgia","null","null",2020,"13243"
"0500000US13245","Richmond County","Georgia","37921","32627",2020,"13245"
"0500000US13247","Rockdale County","Georgia","19418","17657",2020,"13247"
"0500000US13249","Schley County","Georgia","null","null",2020,"13249"
"0500000US13251","Screven County","Georgia","null","null",2020,"13251"
"0500000US13253","Seminole County","Georgia","null","null",2020,"13253"
"0500000US13255","Spalding County","Georgia","13437","11975",2020,"13255"
"0500000US13257","Stephens County","Georgia","null","null",2020,"13257"
"0500000US13259","Stewart County","Georgia","null","null",2020,"13259"
"0500000US13261","Sumter County","Georgia","null","null",2020,"13261"
"0500000US13263","Talbot County","Georgia","null","null",2020,"13263"
"0500000US13265","Taliaferro County","Georgia","null","null",2020,"13265"
"0500000US13267","Tattnall County","Georgia","null","null",2020,"13267"
"0500000US13269","Taylor County","Georgia","null","null",2020,"13269"
"0500000US13271","Telfair County","Georgia","null","null",2020,"13271"
"0500000US13273","Terrell County","Georgia","null","null",2020,"13273"
"0500000US13275","Thomas County","Georgia","8924","8228",2020,"13275"
"0500000US13277","Tift County","Georgia","8572","7191",2020,"13277"
"0500000US13279","Toombs County","Georgia","6037","5578",2020,"13279"
"0500000US13281","Towns County","Georgia","null","null",2020,"13281"
"0500000US13283","Treutlen County","Georgia","null","null",2020,"13283"
"0500000US13285","Troup County","Georgia","14421","13359",2020,"13285"
"0500000US13287","Turner County","Georgia","null","null",2020,"13287"
"0500000US13289","Twiggs County","Georgia","null","null",2020,"13289"
"0500000US13291","Union County","Georgia","null","null",2020,"13291"
"0500000US13293","Upson County","Georgia","null","null",2020,"13293"
"0500000US13295","Walker County","Georgia","12903","11384",2020,"13295"
"0500000US13297","Walton County","Georgia","19659","17905",2020,"13297"
"0500000US13299","Ware County","Georgia","7308","6209",2020,"13299"
"0500000US13301","Warren County","Georgia","null","null",2020,"13301"
"0500000US13303","Washington County","Georgia","null","null",2020,"13303"
"0500000US13305","Wayne County","Georgia","6272","5635",2020,"13305"
"0500000US13307","Webster County","Georgia","null","null",2020,"13307"
"0500000US13309","Wheeler County","Georgia","null","null",2020,"13309"
"0500000US13311","White County","Georgia","null","null",2020,"13311"
"0500000US13313","Whitfield County","Georgia","22889","20380",2020,"13313"
"0500000US13315","Wilcox County","Georgia","null","null",2020,"13315"
"0500000US13317","Wilkes County","Georgia","null","null",2020,"13317"
"0500000US13319","Wilkinson County","Georgia","null","null",2020,"13319"
"0500000US13321","Worth County","Georgia","null","null",2020,"13321"
"0500000US15001","Hawaii County","Hawaii","35850","31506",2020,"15001"
"0500000US15003","Honolulu County","Hawaii","169046","149865",2020,"15003"
"0500000US15005","Kalawao County","Hawaii","null","null",2020,"15005"
"0500000US15007","Kauai County","Hawaii","13152","11556",2020,"15007"
"0500000US15009","Maui County","Hawaii","30762","25742",2020,"15009"
"0500000US16001","Ada County","Idaho","96338","85965",2020,"16001"
"0500000US16003","Adams County","Idaho","null","null",2020,"16003"
"0500000US16005","Bannock County","Idaho","19102","16683",2020,"16005"
"0500000US16007","Bear Lake County","Idaho","null","null",2020,"16007"
"0500000US16009","Benewah County","Idaho","null","null",2020,"16009"
"0500000US16011","Bingham County","Idaho","12155","10229",2020,"16011"
"0500000US16013","Blaine County","Idaho","null","null",2020,"16013"
"0500000US16015","Boise County","Idaho","null","null",2020,"16015"
"0500000US16017","Bonner County","Idaho","7550","6527",2020,"16017"
"0500000US16019","Bonneville County","Idaho","30093","26457",2020,"16019"
"0500000US16021","Boundary County","Idaho","null","null",2020,"16021"
"0500000US16023","Butte County","Idaho","null","null",2020,"16023"
"0500000US16025","Camas County","Idaho","null","null",2020,"16025"
"0500000US16027","Canyon County","Idaho","53728","46638",2020,"16027"
"0500000US16029","Caribou County","Idaho","null","null",2020,"16029"
"0500000US16031","Cassia County","Idaho","6421","5721",2020,"16031"
"0500000US16033","Clark County","Idaho","null","null",2020,"16033"
"0500000US16035","Clearwater County","Idaho","null","null",2020,"16035"
"0500000US16037","Custer County","Idaho","null","null",2020,"16037"
"0500000US16039","Elmore County","Idaho","null","null",2020,"16039"
"0500000US16041","Franklin County","Idaho","null","null",2020,"16041"
"0500000US16043","Fremont County","Idaho","null","null",2020,"16043"
"0500000US16045","Gem County","Idaho","null","null",2020,"16045"
"0500000US16047","Gooding County","Idaho","null","null",2020,"16047"
"0500000US16049","Idaho County","Idaho","null","null",2020,"16049"
"0500000US16051","Jefferson County","Idaho","8389","7522",2020,"16051"
"0500000US16053","Jerome County","Idaho","6224","5385",2020,"16053"
"0500000US16055","Kootenai County","Idaho","31171","27781",2020,"16055"
"0500000US16057","Latah County","Idaho","6188","5485",2020,"16057"
"0500000US16059","Lemhi County","Idaho","null","null",2020,"16059"
"0500000US16061","Lewis County","Idaho","null","null",2020,"16061"
"0500000US16063","Lincoln County","Idaho","null","null",2020,"16063"
"0500000US16065","Madison County","Idaho","8011","6924",2020,"16065"
"0500000US16067","Minidoka County","Idaho","null","null",2020,"16067"
"0500000US16069","Nez Perce County","Idaho","7033","6241",2020,"16069"
"0500000US16071","Oneida County","Idaho","null","null",2020,"16071"
"0500000US16073","Owyhee County","Idaho","null","null",2020,"16073"
"0500000US16075","Payette County","Idaho","null","null",2020,"16075"
"0500000US16077","Power County","Idaho","null","null",2020,"16077"
"0500000US16079","Shoshone County","Idaho","null","null",2020,"16079"
"0500000US16081","Teton County","Idaho","null","null",2020,"16081"
"0500000US16083","Twin Falls County","Idaho","20125","17561",2020,"16083"
"0500000US16085","Valley County","Idaho","null","null",2020,"16085"
"0500000US16087","Washington County","Idaho","null","null",2020,"16087"
"0500000US17001","Adams County","Illinois","12360","11236",2020,"17001"
"0500000US17003","Alexander County","Illinois","null","null",2020,"17003"
"0500000US17005","Bond County","Illinois","null","null",2020,"17005"
"0500000US17007","Boone County","Illinois","11362","10403",2020,"17007"
"0500000US17009","Brown County","Illinois","null","null",2020,"17009"
"0500000US17011","Bureau County","Illinois","6143","5607",2020,"17011"
"0500000US17013","Calhoun County","Illinois","null","null",2020,"17013"
"0500000US17015","Carroll County","Illinois","null","null",2020,"17015"
"0500000US17017","Cass County","Illinois","null","null",2020,"17017"
"0500000US17019","Champaign County","Illinois","32729","29638",2020,"17019"
"0500000US17021","Christian County","Illinois","null","null",2020,"17021"
"0500000US17023","Clark County","Illinois","null","null",2020,"17023"
"0500000US17025","Clay County","Illinois","null","null",2020,"17025"
"0500000US17027","Clinton County","Illinois","6539","6065",2020,"17027"
"0500000US17029","Coles County","Illinois","7753","6937",2020,"17029"
"0500000US17031","Cook County","Illinois","939275","856162",2020,"17031"
"0500000US17033","Crawford County","Illinois","null","null",2020,"17033"
"0500000US17035","Cumberland County","Illinois","null","null",2020,"17035"
"0500000US17037","DeKalb County","Illinois","18998","17222",2020,"17037"
"0500000US17039","De Witt County","Illinois","null","null",2020,"17039"
"0500000US17041","Douglas County","Illinois","null","null",2020,"17041"
"0500000US17043","DuPage County","Illinois","177989","165962",2020,"17043"
"0500000US17045","Edgar County","Illinois","null","null",2020,"17045"
"0500000US17047","Edwards County","Illinois","null","null",2020,"17047"
